X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Experiement_Date
162,-0.925,93.7,162,-1.15,-3.18,-5.36,0.0739,327,7.28,0.000171,74,-2.67,18.8,74,-2.77,1.31,-2.46,0.078,325,12.7,0.000425,29.7,0,0,29.7,0,0,0,0,0,0,-1340,53.4,15.7,-1340,53.3,0,19.2,0.826,321,119,0.158,12,1,45,3,Prep,01/04/2024
162,-1.25,75,162,-1.46,-3,-5.53,0.0903,326,8.23,0.000244,73.7,-2.7,37.5,73.7,-2.62,1.67,-6.71,0.106,325,8.97,0.000634,29.7,0,0,29.7,0,0,0,0,0,0,-1330,53.3,-30.8,-1330,53.3,9.54E-07,18,0.84,322,121,0.162,12,1,45,3,Prep,01/04/2024
157,2.78,-68.7,157,3,0,4.49,0.0689,327,8.4,0.00042,105,-0.025,-6.25,105,0,0,2.1,0.0213,326,1.78,0,28.7,0,0,28.7,0,0,0,0,0,0,993,53.4,35.2,993,53.3,-9.54E-07,20.5,1,318,117,0.193,12,1,2,3,Prep,01/04/2024
157,2.88,-75,157,3,0,4.14,0.0779,327,9.57,0.000489,105,0,0,105,0,0,1.39,0.0229,326,2.42,2.16E-06,28.7,0,0,28.7,0,0,0,0,0,0,998,53.3,-6.38,999,53.3,0,25.5,0.907,319,117,0.173,12,1,70,3,Prep,01/04/2024
157,3.05,-6.25,157,3,0,4.24,0.0739,327,8.78,0.000471,105,0,6.25,105,0,0,0.415,0.0319,326,1.43,-4.60E-06,28.7,0,6.25,28.7,0,0,0,0,0,0,1000,53.2,-65.6,1000,53.3,0,25,0.933,321,115,0.179,12,1,70,3,Prep,01/04/2024
158,3.17,12.5,158,3,0,4.46,0.092,327,9.96,0.000626,105,0,6.25,105,0,0,1.3,0.0259,326,1.52,0,28.7,0,0,28.7,0,0,0,0,0,0,1010,53.4,56.6,1010,53.3,0,21.1,0.909,318,117,0.174,12,1,70,3,Prep,01/04/2024
158,3.1,12.5,158,3,0,4.8,0.101,327,10.4,0.000664,105,0,0,105,0,0,1.01,0.0293,326,1.52,2.53E-06,28.7,0,6.25,28.7,0,0,0,0,0,0,1010,53.3,-19.5,1010,53.3,9.54E-07,19.7,0.931,319,118,0.179,12,1,70,3,Prep,01/04/2024
158,3.03,12.5,158,3,0,5.32,0.105,327,10.8,0.000682,105,0,0,105,0,0,0.667,0.021,326,1.15,2.25E-06,28.7,0,0,28.7,0,0,0,0,0,0,1020,53.5,44.7,1020,53.3,-9.54E-07,17.5,0.767,319,114,0.146,12,1,70,3,Prep,01/04/2024
159,2.95,12.5,159,3,0,5.9,0.109,327,10.3,0.000696,105,0.025,12.5,105,0,0,0.92,0.0188,326,0.614,-1.98E-06,28.7,0,0,28.7,0,0,0,0,0,0,1020,53.4,44,1030,53.3,0,24.5,0.931,318,118,0.179,12,1,70,3,Prep,01/04/2024
159,2.75,-31.3,159,3,0,5.41,0.0955,327,10.2,0.000577,105,0,0,105,0,0,0.119,0.0213,326,1.59,-1.98E-06,28.7,0,6.25,28.7,0,0,0,0,0,0,1030,53.3,-33.9,1030,53.3,0,19.5,1.06,319,117,0.205,12,1,70,3,Prep,01/04/2024
159,2.83,-25,159,3,0,6.15,0.102,327,10.2,0.000636,105,0,0,105,0,0,1.73,0.0296,326,8.42,-2.40E-06,28.7,0,-6.25,28.7,0,0,0,0,0,0,1040,53.4,3.5,1040,53.3,0,19.4,0.807,320,115,0.155,12,1,70,3,Prep,01/04/2024
159,2.85,-56.3,159,3,0,4.62,0.0812,327,9.63,0.000528,105,0.025,12.5,105,0,0,1.64,0.0234,326,2.1,0,28.7,0.025,6.25,28.7,0,0,0,0,0,0,1040,53.3,-19.9,1040,53.3,9.54E-07,26.7,1.01,319,115,0.194,12,1,70,3,Prep,01/04/2024
198,-0.025,-25,198,0,0,-0.14,0.0172,330,0.754,1.90E-06,158,-0.05,-31.3,158,0,0,-2.17,0.0242,328,4.33,1.81E-06,119,0,0,119,0,0,0,0,0,0,42,0,0,42,0,0,-0.475,2.70E-19,329,0,-2.00E-06,12,1,2,50,Prep,01/04/2024
198,0.05,12.5,198,0,0,-0.142,0.0235,330,1.97,-2.83E-06,158,0,6.25,158,0,0,0.0541,0.0194,328,0.436,-1.61E-06,119,0.025,6.25,119,0,0,0,0,0,0,42,0.001,0.25,42,0,0,-0.475,2.70E-19,329,0,-2.37E-06,12,1,0,50,Prep,01/04/2024
198,0,0,198,0,0,-1.1,0.0194,330,2.36,2.79E-06,158,0,0,158,0,0,-1.22,0.0191,328,2.49,8.40E-07,119,-0.025,-6.25,119,0,0,0,0,0,0,42,0.001,0.5,42,0,0,-0.475,2.70E-19,329,0,0,12,1,0,50,Prep,01/04/2024
198,0,0,198,0,0,0.34,0.0253,330,0.497,-1.24E-06,158,0,-6.25,158,0,0,-1.06,0.0218,328,2.28,0,119,-0.025,-6.25,119,0,0,0,0,0,0,42,0,0,42,0,0,0.00499,2.70E-19,330,0,0,12,1,0,50,Prep,01/04/2024
198,-0.025,-6.25,198,0,0,-1.26,0.0175,330,2.08,2.22E-06,158,-0.025,-12.5,158,0,0,-0.0971,0.0224,329,2.05,0,119,0,6.25,119,0,0,0,0,0,0,42,0.002,0.5,42,0,0,0.0977,2.70E-19,330,0,0,12,1,0,50,Prep,01/04/2024
198,0,6.25,198,0,0,-1.1,0.0236,330,1.81,-7.52E-07,158,0,0,158,0,0,-1.06,0.0245,328,2.16,9.42E-07,119,-0.025,-6.25,119,0,0,0,0,0,0,42,0.001,0.5,42,0,0,-0.475,2.70E-19,330,0,-1.46E-06,12,1,0,50,Prep,01/04/2024
198,0,6.25,198,0,0,-0.459,0.0168,330,0.754,0,158,0,-6.25,158,0,0,-0.262,0.0175,328,0.965,1.06E-06,119,-0.025,-6.25,119,0,0,0,0,0,0,42,-0.002,-1,42,0,0,-0.0877,2.70E-19,330,0,-1.48E-06,12,1,0,50,Prep,01/04/2024
198,0,6.25,198,0,0,-1.1,0.0188,330,1.2,-5.66E-07,158,0,-6.25,158,0,0,-0.1,0.0163,328,0.722,-4.65E-07,119,0,0,119,0,0,0,0,0,0,42,0,0,42,0,0,-0.676,2.70E-19,330,0,0,12,1,0,50,Prep,01/04/2024
198,0,0,198,0,0,0.979,0.0216,330,1.58,-1.48E-06,158,-0.05,-25,158,0,0,-1.22,0.0193,329,2.72,1.03E-06,119,0,0,119,0,0,0,0,0,0,42,-0.001,0.0625,42,0,0,0.00501,2.70E-19,330,0,1.29E-06,12,1,0,50,Prep,01/04/2024
198,0,0,198,0,0,2.9,0.0253,330,4.6,0,158,0,-6.25,158,0,0,-1.85,0.0235,329,3.28,2.36E-06,119,-0.025,-12.5,119,0,0,0,0,0,0,42,0.001,0.75,42,0,0,-0.769,2.70E-19,330,0,0,12,1,0,50,Prep,01/04/2024
151,-2.95,-25,151,-3,0,-4.21,0.0751,327,9.72,0.00041,72.4,-0.1,-43.8,72.4,0,0,-1.33,0.0415,326,3.1,5.55E-06,27.7,0.025,6.25,27.7,0,0,0,0,0,0,1820,53.3,-0.937,1820,53.3,0,18.9,0.971,323,117,0.187,12,1,2,3,Prep,01/04/2024
150,-2.97,-18.8,150,-3,0,-4.72,0.0725,327,6.77,0.000377,72.4,-0.075,-43.8,72.4,0,0,-0.697,0.0435,326,4.09,0,27.7,0.025,6.25,27.7,0,0,0,0,0,0,1830,53.6,93.4,1830,53.3,0,12.7,0.746,324,114,0.138,12,1,128,3,Prep,01/04/2024
150,-3.08,-6.25,150,-3,0,-1.67,0.0466,327,8.68,0.000282,72.4,-0.075,-37.5,72.4,0,0,-2.4,0.0444,326,1.75,-6.11E-06,27.7,0,0,27.7,0,0,0,0,0,0,1830,53.2,-57.4,1830,53.3,0,29.5,0.972,324,119,0.183,12,1,128,3,Prep,01/04/2024
150,-3.17,-37.5,150,-3,0,-4.14,0.0767,327,7.77,0.00049,72.4,-0.125,-56.3,72.4,0,0,-1.06,0.0413,326,3.56,-5.31E-06,27.7,0.025,12.5,27.7,0,0,0,0,0,0,1840,53.4,14.5,1840,53.3,9.54E-07,19.1,0.949,323,117,0.184,12,1,128,3,Prep,01/04/2024
150,-3.15,-6.25,150,-3,0,-4.47,0.0841,327,9.27,0.00052,72.4,-0.075,-37.5,72.4,0,0,-2.14,0.0485,326,2.65,0,27.7,0,0,27.7,0,0,0,0,0,0,1840,53.4,2.25,1840,53.3,-9.54E-07,17.9,0.794,324,118,0.153,12,1,128,3,Prep,01/04/2024
149,-3.15,-50,149,-3,0,-5.09,0.104,327,9.83,0.000717,72.4,-0.1,-50,72.4,0,0,-1.89,0.0428,326,2.71,1.30E-05,27.7,0,-6.25,27.7,0,0,0,0,0,0,1850,53.2,-90.6,1850,53.3,0,26.8,1.06,323,117,0.201,12,1,128,3,Prep,01/04/2024
149,-3.1,-50,149,-3,0,-4.64,0.0861,327,10.5,0.000551,72.4,-0.075,-37.5,72.4,0,0,-2.21,0.0422,326,2.2,-5.81E-06,27.7,0.025,6.25,27.7,0,0,0,0,0,0,1850,53.5,61.2,1850,53.3,0,16.2,0.819,323,117,0.155,12,1,128,3,Prep,01/04/2024
149,-3.03,-75,149,-3,0,-5.13,0.106,327,11.1,0.000647,72.4,-0.075,-37.5,72.4,0,0,-2.33,0.0436,326,2.13,0,27.7,0.025,12.5,27.7,0,0,0,0,0,0,1860,53.3,-13.1,1860,53.3,0,22.3,0.828,323,120,0.158,12,1,128,3,Prep,01/04/2024
148,-2.92,-18.8,148,-3,0,-4.48,0.0765,327,9.84,0.000439,72.4,-0.1,-43.8,72.4,0,0,-2.4,0.0417,326,1.67,0,27.7,0.025,6.25,27.7,0,0,0,0,0,0,1860,53.3,-15.3,1860,53.3,9.54E-07,22.8,0.945,324,118,0.182,12,1,128,3,Prep,01/04/2024
148,-2.95,-18.8,148,-3,0,-4.43,0.0822,327,9.39,0.000517,72.4,-0.05,-25,72.4,0,0,-2.14,0.0436,326,2.49,6.68E-06,27.7,-0.025,-12.5,27.7,0,0,0,0,0,0,1870,53.4,38,1870,53.3,-9.54E-07,19.7,0.864,324,118,0.166,12,1,128,3,Prep,01/04/2024
152,-3.17,-56.3,152,-3,0,-4,0.0849,327,10,0.000543,89.5,-0.05,-25,89.5,0,0,6.54,0.0852,325,6.54,-6.78E-05,28.7,0,-6.25,28.7,0,0,0,0,0,0,288,53.5,55.1,289,53.3,-9.54E-07,15.1,0.732,324,116,0.139,12,1,2,3,Prep,01/04/2024
152,-3,-43.8,152,-3,0,-6.13,0.103,326,9.23,0.000656,89.5,0.05,25,89.5,0,0,4.01,0.0988,325,6.27,3.14E-05,28.7,0,0,28.7,0,0,0,0,0,0,293,53.3,-42.2,294,53.3,0,18.8,0.947,318,119,0.182,12,1,64,3,Prep,01/04/2024
151,-2.85,6.25,151,-3,0,-5.62,0.0899,327,9.4,0.000541,89.5,0.05,25,89.5,0,0,4.29,0.0966,326,5.32,4.64E-05,28.7,0.025,6.25,28.7,0,0,0,0,0,0,299,53.4,50.1,299,53.3,0,21.6,0.884,317,117,0.17,12,1,64,3,Prep,01/04/2024
151,-2.95,-6.25,151,-3,0,-4.69,0.0907,327,10.7,0.000549,89.5,-0.05,-25,89.5,0,0,5.7,0.088,325,7.28,-4.14E-05,28.7,-0.025,-12.5,28.7,0,0,0,0,0,0,304,53.4,35.7,305,53.3,0,14.5,0.768,323,118,0.146,12,1,64,3,Prep,01/04/2024
151,-3,0,151,-3,0,-3.66,0.0648,327,7.86,0.000439,89.5,0.05,25,89.5,0,0,6.54,0.0979,326,3.99,4.69E-05,28.7,0.025,12.5,28.7,0,0,0,0,0,0,309,53.5,36.6,310,53.3,-9.54E-07,14.4,0.728,319,120,0.138,12,1,64,3,Prep,01/04/2024
151,-3.1,6.25,151,-3,0,-4,0.0732,327,7.35,0.000463,89.5,0.075,37.5,89.5,0,0,4.84,0.096,326,5.03,3.07E-05,28.7,0,0,28.7,0,0,0,0,0,0,315,53.3,31.7,315,53.3,0,25.9,1.01,317,116,0.196,12,1,64,3,Prep,01/04/2024
150,-3.1,12.5,150,-3,0,-3.14,0.0429,327,7.82,0.000244,89.5,-0.05,-31.3,89.5,0,0,5.96,0.0863,326,6.42,-5.50E-05,28.7,-0.025,-6.25,28.7,0,0,0,0,0,0,320,53.3,-13.3,321,53.3,0,22.6,0.791,324,118,0.15,12,1,64,3,Prep,01/04/2024
150,-2.97,25,150,-3,0,-3.93,0.0655,327,9.15,0.000375,89.5,-0.025,-18.8,89.5,0,0,5.67,0.0875,326,6.95,0,28.7,0,0,28.7,0,0,0,0,0,0,326,53.4,17.2,327,53.3,-9.54E-07,18.4,0.892,323,118,0.172,12,1,64,3,Prep,01/04/2024
150,-3,50,150,-3,0,-3.22,0.0679,327,8.89,0.000374,89.5,-0.05,-25,89.5,0,0,5.97,0.0835,326,6.42,-5.32E-05,28.7,0,-6.25,28.7,0,0,0,0,0,0,331,53.3,-4.81,332,53.3,0,20.5,0.726,324,118,0.137,12,1,64,3,Prep,01/04/2024
149,-3.1,0,149,-3,0,-3.67,0.096,327,12.5,0.000598,89.5,-0.025,-18.8,89.5,0,0,6.52,0.0838,326,5.64,-2.66E-05,28.7,0,0,28.7,0,0,0,0,0,0,337,53.3,-10.9,337,53.3,0,24.3,1.12,322,116,0.216,12,1,64,3,Prep,01/04/2024
149,-3.15,-37.5,149,-3,0,-4.45,0.0851,327,10.3,0.000571,89.5,-0.025,-18.8,89.5,0,0,5.97,0.0857,326,6.39,-5.46E-05,28.7,0.025,6.25,28.7,0,0,0,0,0,0,342,53.4,31.6,343,53.3,0,18.3,0.875,323,116,0.168,12,1,64,3,Prep,01/04/2024
150,-3.08,6.25,150,-3,0,-2.02,0.0562,327,9.64,0.000344,103,0.05,25,103,0,0,2.14,0.0517,326,4.72,-3.21E-05,27.7,-0.025,-12.5,27.7,0,0,0,0,0,0,742,53.4,57.3,742,53.3,0,21.3,0.841,317,116,0.159,12,1,2,3,Prep,01/04/2024
150,-3.15,-6.25,150,-3,0,-5.4,0.0991,327,8.8,0.000686,103,-0.075,-31.3,103,0,0,4.35,0.0681,326,2.79,2.15E-05,27.7,0.025,12.5,27.7,0,0,0,0,0,0,747,53.3,-13.5,748,53.3,0,23.8,0.862,319,118,0.166,12,1,117,3,Prep,01/04/2024
150,-3,-6.25,150,-3,0,-5.69,0.114,327,10,0.000751,103,-0.075,-31.3,103,0,0,4.52,0.0675,326,4.25,4.18E-05,27.7,0.025,12.5,27.7,0,0,0,0,0,0,753,53.3,-0.625,753,53.3,9.54E-07,20.4,0.956,319,118,0.184,12,1,117,3,Prep,01/04/2024
149,-2.92,0,149,-3,0,-6.5,0.122,327,10.6,0.000766,103,0.075,37.5,103,0,0,2.8,0.0557,326,3.85,-3.25E-05,27.7,-0.025,-12.5,27.7,0,0,0,0,0,0,758,53.4,29.6,758,53.3,-9.54E-07,21.3,0.855,318,115,0.164,12,1,117,3,Prep,01/04/2024
149,-2.88,-6.25,149,-3,0,-6.64,0.0995,327,8.94,0.000643,103,-0.05,-18.8,103,0,0,3.16,0.0644,326,3.93,2.02E-05,27.7,0.025,18.8,27.7,0,0,0,0,0,0,763,53.5,24,764,53.3,0,15.1,0.811,319,113,0.154,12,1,117,3,Prep,01/04/2024
149,-2.85,31.3,149,-3,0,-5.57,0.0996,327,10.4,0.000684,103,-0.05,-25,103,0,0,3.73,0.0653,326,3.75,3.04E-05,27.7,0.025,12.5,27.7,0,0,0,0,0,0,769,53.3,18.1,769,53.3,0,21,0.914,319,120,0.176,12,1,117,3,Prep,01/04/2024
148,-2.9,-12.5,148,-3,0,-4.73,0.0796,327,9.11,0.000489,103,0.1,43.8,103,0,0,2.05,0.0549,326,4.77,-8.10E-06,27.7,-0.025,-12.5,27.7,0,0,0,0,0,0,774,53.4,50.5,775,53.3,0,16.6,0.778,324,117,0.148,12,1,117,3,Prep,01/04/2024
148,-2.88,12.5,148,-3,0.107,-6.32,0.117,327,10.6,0.000731,103,-0.125,-6.25,103,-0.146,-2.27,0.769,0.0173,326,1.79,0,27.7,0.025,12.5,27.7,0,0,0,0,0,0,779,53.4,32.7,780,53.3,9.54E-07,18.3,0.81,319,114,0.156,12,1,117,3,Prep,01/04/2024
148,-2.78,31.3,148,-2.98,0.278,-4.89,0.0928,327,10.3,0.00056,103,-0.3,18.8,103,-0.372,-2.25,-5.39,0.0887,326,5.58,5.67E-05,27.7,0.025,12.5,27.7,0,0,0,0,0,0,785,53.2,-45.9,785,53.3,-9.54E-07,23.4,0.95,320,122,0.181,12,1,119,3,Prep,01/04/2024
148,-2.88,-25,147,-2.94,0.454,-5.64,0.095,327,10.4,0.000565,103,-0.6,-6.25,103,-0.605,-2.22,-6.25,0.125,326,8.74,0.000161,27.7,-0.025,-12.5,27.7,0,0,0,0,0,0,790,53.3,-4.69,791,53.3,-9.54E-07,19.8,0.836,324,117,0.162,12,1,119,3,Prep,01/04/2024
156,-3.13,-18.8,156,-3,0,-5.23,0.095,327,10.5,0.00061,72.4,0.1,50,72.4,0,0,-2.97,0.0492,325,4.18,0,29.7,0,-6.25,29.7,0,0,0,0,0,0,-1220,53.5,47.7,-1220,53.3,-9.54E-07,14.7,0.707,321,119,0.134,12,1,2,3,Prep,01/04/2024
156,-2.92,6.25,156,-3,0,-5.5,0.0997,327,10.3,0.000598,72.4,0.1,43.8,72.4,0,0,-1.52,0.0506,326,5.78,7.21E-06,29.7,0,-6.25,29.7,0,0,0,0,0,0,-1220,53.2,-9,-1220,53.3,0,25.9,1.05,320,117,0.202,12,1,45,3,Prep,01/04/2024
155,-2.9,6.25,155,-3,0,-6.43,0.107,327,11.3,0.000704,72.4,0.075,37.5,72.4,0,0,-1.89,0.0461,326,5.41,1.30E-05,29.7,-0.025,-6.25,29.7,0,0,0,0,0,0,-1210,53.4,-3.38,-1210,53.3,0,18,0.959,320,117,0.185,12,1,45,3,Prep,01/04/2024
155,-2.88,12.5,155,-3,0,-5.51,0.0932,327,11.1,0.000591,72.4,0.1,43.8,72.4,0,0,-2.65,0.046,325,4.63,1.41E-05,29.7,0,0,29.7,0,0,0,0,0,0,-1210,53.4,19.1,-1210,53.3,0,14.7,0.716,322,118,0.137,12,1,45,3,Prep,01/04/2024
155,-2.63,100,155,-3,0,-7.15,0.102,327,10.2,0.000601,72.4,0.1,43.8,72.4,0,0,-2.95,0.0536,326,5.04,1.39E-05,29.7,0.05,18.8,29.7,0,0,0,0,0,0,-1200,53.2,-49,-1200,53.3,9.54E-07,26,1.09,320,116,0.211,12,1,45,3,Prep,01/04/2024
155,-2.92,31.3,154,-3,0,-3.51,0.0684,327,10.7,0.000422,72.4,0.125,50,72.4,0,0,-1.77,0.0487,326,5.56,-7.00E-06,29.7,0,0,29.7,0,0,0,0,0,0,-1190,53.4,21.6,-1190,53.3,-9.54E-07,18.8,0.83,321,120,0.16,12,1,45,3,Prep,01/04/2024
154,-2.97,68.7,154,-3,0,-5.35,0.0707,327,7.6,0.000404,72.4,0.1,43.8,72.4,0,0,-4.29,0.0496,325,3.6,7.35E-06,29.7,-0.025,0,29.7,0,0,0,0,0,0,-1190,53.3,-43.9,-1190,53.3,0,19.6,0.846,323,120,0.161,12,1,45,3,Prep,01/04/2024
154,-3.08,31.3,154,-3,0,-3.48,0.0623,327,9.23,0.000384,72.4,0.075,43.8,72.4,0,0,-2.84,0.0444,325,3.72,0,29.7,0,0,29.7,0,0,0,0,0,0,-1180,53.3,-12.8,-1180,53.3,0,21.7,1.08,320,116,0.21,12,1,45,3,Prep,01/04/2024
154,-3.08,6.25,154,-3,0,-5.41,0.0941,327,10.2,0.00063,72.4,0.075,31.3,72.4,0,0,-0.87,0.0444,326,7.04,6.61E-06,29.7,0,0,29.7,0,0,0,0,0,0,-1180,53.4,15.1,-1180,53.3,0,19.5,0.826,321,120,0.158,12,1,45,3,Prep,01/04/2024
153,-3.03,-12.5,153,-3,0,-5.75,0.095,327,10.4,0.000608,72.4,0.1,50,72.4,0,0,-1.7,0.0509,325,5.31,-1.36E-05,29.7,0,0,29.7,0,0,0,0,0,0,-1170,53.3,-26.1,-1170,53.3,9.54E-07,18.5,0.85,322,119,0.164,12,1,45,3,Prep,01/04/2024
155,-3.17,-37.5,155,-3,0,-4.19,0.0894,327,9.5,0.000617,89.5,0.05,31.3,89.5,0,0,6.25,0.104,325,4.78,8.36E-05,28.7,0,0,28.7,0,0,0,0,0,0,235,53.3,30.5,235,53.3,0,26,1.02,316,117,0.198,12,1,2,3,Prep,01/04/2024
155,-3.15,0,155,-3,0,-3.96,0.0885,327,11.3,0.00061,89.5,-0.05,-25,89.5,0,0,4.84,0.0863,326,8.2,-4.14E-05,28.7,-0.025,-12.5,28.7,0,0,0,0,0,0,240,53.3,-11,241,53.3,0,21.7,0.78,324,118,0.147,12,1,64,3,Prep,01/04/2024
154,-2.95,-6.25,154,-3,0,-5.79,0.106,326,10.5,0.000699,89.5,0.05,31.3,89.5,0,0,5.12,0.0988,325,5.14,4.72E-05,28.7,0,0,28.7,0,0,0,0,0,0,245,53.4,11.3,246,53.3,0,16.1,0.739,318,119,0.142,12,1,64,3,Prep,01/04/2024
154,-2.92,-25,154,-3,0,-5.64,0.104,327,10,0.000715,89.5,0.05,25,89.5,0,0,6.25,0.101,325,3.96,4.85E-05,28.7,0,0,28.7,0,0,0,0,0,0,251,53.3,-15.8,251,53.3,9.54E-07,25.8,1.02,317,117,0.197,12,1,64,3,Prep,01/04/2024
154,-2.9,-6.25,154,-3,0,-7.37,0.0916,327,9.2,0.000578,89.5,-0.05,-25,89.5,0,0,4.28,0.0868,326,8.63,-4.11E-05,28.7,0,0,28.7,0,0,0,0,0,0,256,53.3,-27.9,257,53.3,9.54E-07,19,0.829,323,117,0.16,12,1,64,3,Prep,01/04/2024
154,-2.88,31.3,154,-3,0,-4.67,0.0808,327,7.93,0.000462,89.5,0.075,37.5,89.5,0,0,5.14,0.098,325,4.67,3.09E-05,28.7,0.025,6.25,28.7,0,0,0,0,0,0,261,53.3,-26.4,262,53.3,0,21.9,0.838,318,121,0.158,12,1,64,3,Prep,01/04/2024
153,-2.92,37.5,153,-3,0,-3.71,0.0663,327,8.42,0.0004,89.5,0.075,37.5,89.5,0,0,4.57,0.0985,326,5.42,1.58E-05,28.7,0,0,28.7,0,0,0,0,0,0,267,53.4,28.9,267,53.3,0,21,1.03,316,114,0.199,12,1,64,3,Prep,01/04/2024
153,-3.03,25,153,-3,0,-3.49,0.0715,327,9.76,0.000395,89.5,-0.05,-25,89.5,0,0,5.41,0.0873,326,7.3,-4.14E-05,28.7,0,0,28.7,0,0,0,0,0,0,272,53.3,-40.4,273,53.3,0,21.2,0.964,323,115,0.186,12,1,64,3,Prep,01/04/2024
153,-3.1,0,153,-3,0,-4.03,0.0766,327,8.72,0.000491,89.5,0.05,25,89.5,0,0,4.57,0.0965,326,5.65,4.64E-05,28.7,0.025,6.25,28.7,0,0,0,0,0,0,277,53.3,-38.6,278,53.3,9.54E-07,18.7,0.847,319,121,0.163,12,1,64,3,Prep,01/04/2024
152,-3.05,-12.5,152,-3,0,-4.12,0.101,327,11,0.000693,89.5,0.05,31.3,89.5,0,0,3.71,0.1,325,6.58,3.12E-05,28.7,0,0,28.7,0,0,0,0,0,0,283,53.4,48.8,283,53.3,-9.54E-07,19.4,0.912,318,116,0.174,12,1,64,3,Prep,01/04/2024
160,2.92,6.25,160,2.99,-0.215,6.3,0.11,327,10.6,0.000738,105,-0.075,31.3,105,-0.194,-3.43,-3.87,0.0599,326,4.19,1.82E-05,28.7,0,0,28.7,0,0,0,0,0,0,1050,53.4,24.7,1050,53.3,-9.54E-07,16.8,0.876,319,118,0.169,12,1,2,3,Prep,01/04/2024
160,2.88,25,160,2.95,-0.62,5.89,0.0904,327,9.48,0.000559,105,-0.6,-43.8,105,-0.548,-3.38,-3.23,0.0739,326,7.25,9.29E-05,28.7,0,0,28.7,0,0,0,0,0,0,1050,53.3,-15.3,1050,53.3,0,20.6,0.954,324,116,0.182,12,1,71,3,Prep,01/04/2024
160,2.8,-62.5,160,2.87,-0.988,4.72,0.0749,327,7.33,0.000439,105,-0.8,18.8,105,-0.869,-3.29,-5.02,0.0951,326,8.05,0.000214,28.7,0,0,28.7,0,0,0,0,0,0,1060,53.3,-4.94,1060,53.3,0,25,1.12,318,115,0.218,12,1,71,3,Prep,01/04/2024
161,2.88,-18.8,161,2.75,-1.36,3.46,0.0727,328,8.25,0.000445,105,-1.13,12.5,105,-1.19,-3.16,-4.92,0.0784,326,6.34,0.000219,28.7,0.025,12.5,28.7,0,0,0,0,0,0,1060,53.4,39.9,1060,53.3,0,14.2,0.858,318,119,0.165,12,1,71,3,Prep,01/04/2024
161,2.47,-25,161,2.6,-1.71,6.42,0.119,327,10.3,0.00069,105,-1.55,-6.25,105,-1.5,-2.98,-6.68,0.124,326,8.28,0.000402,28.7,0.025,12.5,28.7,0,0,0,0,0,0,1070,53.3,-58,1070,53.3,9.54E-07,22.6,0.834,321,115,0.16,12,1,71,3,Prep,01/04/2024
161,2.47,-31.3,161,2.41,-2.04,4.12,0.0733,328,7.83,0.000435,105,-1.6,50,105,-1.79,-2.77,-3.74,0.064,326,6.75,0.000229,28.7,0.025,6.25,28.7,0,0,0,0,0,0,1070,53.4,39.6,1070,53.3,-9.54E-07,21,0.979,318,116,0.188,12,1,71,3,Prep,01/04/2024
161,2.08,-43.8,161,2.19,-2.34,3.45,0.0693,327,7.8,0.00031,105,-1.9,37.5,105,-2.05,-2.51,-2.29,0.0679,326,9.39,0.000287,28.7,0.025,6.25,28.7,0,0,0,0,0,0,1080,53.3,-5.44,1080,53.3,0,22.9,0.893,318,119,0.171,12,1,71,3,Prep,01/04/2024
161,1.88,-37.5,161,1.94,-2.61,4.43,0.0813,327,6.58,0.000282,104,-2.17,31.3,104,-2.29,-2.23,-6.64,0.12,326,9.8,0.000573,28.7,0.025,12.5,28.7,0,0,0,0,0,0,1080,53.2,-59.2,1080,53.3,0,24.7,0.951,320,114,0.182,12,1,71,3,Prep,01/04/2024
162,1.67,-31.3,162,1.67,-2.85,4.43,0.0785,328,6.18,0.000288,104,-2.33,0,104,-2.49,-1.92,-4.46,0.0806,326,8.61,0.000393,28.7,-0.025,-6.25,28.7,0,0,0,0,0,0,1090,53.4,66.3,1090,53.3,0,19.7,0.901,317,117,0.171,12,1,71,3,Prep,01/04/2024
162,1.33,-25,162,1.37,-3.05,5.02,0.0867,327,6.67,0.000284,104,-2.85,-18.8,104,-2.67,-1.58,-2.69,0.0598,326,7.51,0.000353,28.7,0.025,6.25,28.7,0,0,0,0,0,0,1090,53.3,-18.4,1090,53.3,9.54E-07,21,0.901,319,116,0.174,12,1,71,3,Prep,01/04/2024
